t,x1,x2,x3,u1,u2,sequence
0.0880000000000001,-7.15957582031607e-12,6.66468183822047e-12,-1.10980293011463e-11,1.41209328094849e-13,-6.42767041450922e-13,1
0.0890000000000001,-5.13446767359628e-12,4.75919487129443e-12,-7.96176153488376e-12,1.14443376213319e-13,-4.5514270470138e-13,1
0.0900000000000001,-3.55678575585188e-12,3.44230601284979e-12,-5.70995580786353e-12,8.38895477669043e-14,-3.25120463153871e-13,1
0.0910000000000001,-2.41999824330271e-12,2.50246850118591e-12,-4.07770074051184e-12,8.60368876182917e-15,-2.36862116106616e-13,1
0.0920000000000001,-2.10783003842253e-12,1.78710679766545e-12,-2.90005649957757e-12,4.92136613762507e-14,-1.79103416432015e-13,1
0.0930000000000001,-1.43891358117811e-12,1.1950112322118e-12,-2.08172169260485e-12,3.31295263163248e-14,-1.21130482094744e-13,1
0.0940000000000001,-9.86713723219379e-13,8.43418565628761e-13,-1.52214351825133e-12,1.56284346895949e-14,-8.28606843418875e-14,1
0.0950000000000001,-7.44091277946656e-13,6.35892033552991e-13,-1.1158681861603e-12,-1.64861819731604e-14,-6.61316107772829e-14,1
0.0960000000000001,-8.30168395049825e-13,4.39035444875203e-13,-8.20829287892941e-13,4.83713470456824e-14,-4.81753365501705e-14,1
0.0970000000000001,-2.90853199317375e-13,3.03150669379834e-13,-6.17118875827476e-13,2.29527475523498e-14,-2.58473100165287e-14,1
0.0980000000000001,-4.47505858727971e-14,2.8581025106584e-13,-4.55116294488172e-13,-2.69437850436494e-14,-2.03181071747397e-14,1
0.0990000000000001,-2.96896019840509e-13,2.51873635505757e-13,-3.07287948884624e-13,5.34649947009955e-15,-2.59224986774984e-14,1
